"lake","year","ba","type","size","times_treat","type_times_treat","period","event","site","tl","tlgroup","count","date","size_class","type_treat"
"ae1","2017","before","control",1.6,"0","control","after",2,1,45,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,2,54,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,2,61,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,2,65,"75",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,2,50,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,2,49,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,2,62,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,3,65,"75",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,3,53,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,4,56,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,4,46,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,5,72,"75",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,6,NA,NA,0,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,7,63,"75",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,7,77,"75",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,7,42,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,7,44,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,7,47,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,8,41,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,8,47,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,8,43,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,8,38,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,8,46,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,8,40,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,9,71,"75",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,9,36,"25",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,10,NA,NA,0,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,11,41,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,11,37,"25",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,11,38,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,11,36,"25",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,12,NA,NA,0,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,13,35,"25",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,14,31,"25",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,14,34,"25",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,14,58,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,14,50,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,15,38,"50",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","after",2,15,37,"25",1,"6/16/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,1,86,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,1,74,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,1,57,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,1,75,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,1,63,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,2,66,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,3,77,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,4,49,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,4,40,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,4,55,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,4,59,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,5,66,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,5,64,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,6,67,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,6,47,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,6,71,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,6,55,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,6,72,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,6,75,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,7,60,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,7,47,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,7,85,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,8,48,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,9,58,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,9,78,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,9,85,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,9,88,"100",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,9,63,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,10,73,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,10,75,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,10,49,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,10,46,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,10,66,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,11,54,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,11,68,"75",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,11,51,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,11,57,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,12,60,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,12,48,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,12,52,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,13,NA,NA,0,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,14,NA,NA,0,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,15,36,"25",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,15,45,"50",1,"7/2/2017","small","control"
"ae1","2017","before","control",1.6,"0","control","followup",3,15,56,"50",1,"7/2/2017","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,20,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,35,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,26,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,24,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,23,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,22,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,26,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,20,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,20,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,23,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,24,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,21,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,26,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,26,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,24,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,23,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,23,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,21,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,21,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,20,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,20,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,22,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,23,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,26,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,25,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,23,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,23,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,23,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,18,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,23,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,24,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,24,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,25,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,20,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,26,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,1,20,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,2,29,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,2,23,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,2,20,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,2,27,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,2,25,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,2,23,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,2,28,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,2,27,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,2,24,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,3,21,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,3,28,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,3,25,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,3,25,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,3,26,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,3,23,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,3,23,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,3,21,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,3,28,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,3,25,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,3,18,"25",1,"5/14/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","before",1,3,26,"25",1,"5/14/2018","small","control"
